trace_name,allocator,rebalance_strategy,miss_ratio,n_rebalanced_slabs,allocFactor,base_dir,cacheSizeMB,compressed,countColdTailHitsOnly,cpu_requirement,enableLookaside,enableTailHitsTracking,generator,ignoreLargeReq,lru2qColdPct,lru2qHotPct,lruRefreshSec,maxAllocSize,memory_requirement,mhMovingAverageParam,minAllocSize,miss_ratio_percent_reduction_from_disabled,miss_ratio_percent_reduction_from_lru_disabled,miss_ratio_reduction_from_disabled,miss_ratio_reduction_from_lru_disabled,monitor_interval,moveOnSlabRelease,n_alloc_failures,numOps,numThreads,onlySetIfMiss,poolRebalanceIntervalSec,poolResizeIntervalSec,prepopulateCache,purpose,rebalanceDiffRatio,rebalanceStrategy,rebalanced_slabs,repeatOpCount,repeatTraceReplay,replayGeneratorConfig,slab_cnt,slab_size,tag,throughput,timestampFactor,traceFileName,trace_file,tuned_improvement,tuned_percent_improvement,useTraceTimer,uuid,wsr,wss_mb,zstdTrace
cluster44.oracleGeneral.sample10.zst,TINYLFU,hits,0.13705949653466873,3,1.25,/home/cc/cachelib-1mb/slab-rebalance-bench/exp/work_dir_s3fifo,5,True,,2.5,True,,oracle-general-replay,True,,,0,1048576,7.5,,72,,-0.022238807540163434,,-0.002981729653094234,50000,False,3,100000000000,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},3,1,,163852.27863133085,1,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster44.oracleGeneral.sample10.zst,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster44.oracleGeneral.sample10.zst,,,False,cluster44.oracleGeneral.sample10.zst-363ef4c2303789701b20cd4e0a111819,0.01,202.20824146270752,True
cluster44.oracleGeneral.sample10.zst,LRU2Q,marginal-hits,0.1404858884651634,319,1.25,/home/cc/cachelib-1mb/slab-rebalance-bench/exp/work_dir_s3fifo,5,True,True,2.5,True,True,oracle-general-replay,True,30.0,30.0,0,1048576,7.5,0.3,72,-0.12872175922118115,-0.047794065583214494,-0.016021300698113736,-0.006408121583588916,50000,False,3,100000000000,1,False,1,0,True,efficiency,,marginal-hits-old,0,True,False,{'ampFactor': 1},3,1,cold,216470.99538840633,1,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster44.oracleGeneral.sample10.zst,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster44.oracleGeneral.sample10.zst,,,False,cluster44.oracleGeneral.sample10.zst-f2b4e459d10cd437ba250b489752232d,0.01,202.20824146270752,True
cluster44.oracleGeneral.sample10.zst,S3FIFO,marginal-hits,0.21255278833888566,1,1.25,/home/cc/cachelib-1mb/slab-rebalance-bench/exp/work_dir_s3fifo,5,True,True,2.5,True,True,oracle-general-replay,True,,,0,1048576,7.5,0.3,72,-0.7836815926768966,-0.5852948127233131,-0.09338758014727523,-0.07847502145731117,50000,False,0,100000000000,1,False,1,0,True,efficiency,,marginal-hits-old,0,True,False,{'ampFactor': 1},3,1,,208049.5144807069,1,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster44.oracleGeneral.sample10.zst,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster44.oracleGeneral.sample10.zst,,,False,cluster44.oracleGeneral.sample10.zst-b444231c1557036a0800f978ca43fd0f,0.01,202.20824146270752,True
cluster44.oracleGeneral.sample10.zst,TINYLFU,marginal-hits,0.18606381016474394,10864,1.25,/home/cc/cachelib-1mb/slab-rebalance-bench/exp/work_dir_s3fifo,5,True,True,2.5,True,True,oracle-general-replay,True,,,0,1048576,7.5,0.3,72,,-0.38773052753098597,,-0.05198604328316944,50000,False,3,100000000000,1,False,1,0,True,efficiency,,marginal-hits-old,0,True,False,{'ampFactor': 1},3,1,,187316.2553316916,1,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster44.oracleGeneral.sample10.zst,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster44.oracleGeneral.sample10.zst,,,False,cluster44.oracleGeneral.sample10.zst-8e3b377a7adb2b75ffc5f4b7191780d3,0.01,202.20824146270752,True
cluster45.oracleGeneral.sample10.zst,LRU,disabled,0.488170915836942,0,1.25,/home/cc/cachelib-1mb/slab-rebalance-bench/exp/work_dir_s3fifo,5,True,,2.5,True,,oracle-general-replay,True,0.0,100.0,0,1048576,7.5,,72,0.0,0.0,0.0,0.0,50000,False,612366,100000000000,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},3,1,,151112.64209682404,1,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster45.oracleGeneral.sample10.zst,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster45.oracleGeneral.sample10.zst,,,False,cluster45.oracleGeneral.sample10.zst-b7ea2c9d834b1fe6b93e95d27237d7bf,0.01,271.31454372406006,True
cluster45.oracleGeneral.sample10.zst,LRU2Q,disabled,0.4691052846279156,0,1.25,/home/cc/cachelib-1mb/slab-rebalance-bench/exp/work_dir_s3fifo,5,True,,2.5,True,,oracle-general-replay,True,30.0,30.0,0,1048576,7.5,,72,0.0,0.03905523780813409,0.0,0.01906563120902638,50000,False,612366,100000000000,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},3,1,,149792.57190471434,1,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster45.oracleGeneral.sample10.zst,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster45.oracleGeneral.sample10.zst,,,False,cluster45.oracleGeneral.sample10.zst-d7d93fffabca03f6373e47838519cbd6,0.01,271.31454372406006,True
cluster45.oracleGeneral.sample10.zst,TINYLFU,disabled,0.4770211623090978,0,1.25,/home/cc/cachelib-1mb/slab-rebalance-bench/exp/work_dir_s3fifo,5,True,,2.5,True,,oracle-general-replay,True,,,0,1048576,7.5,,72,0.0,0.022839856218653587,0.0,0.011149753527844197,50000,False,612366,100000000000,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},3,1,,114169.37336966222,1,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster45.oracleGeneral.sample10.zst,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster45.oracleGeneral.sample10.zst,,,False,cluster45.oracleGeneral.sample10.zst-986cd84466a9edb57534936e7f8a2446,0.01,271.31454372406006,True
cluster45.oracleGeneral.sample10.zst,LRU,hits,0.488170915836942,0,1.25,/home/cc/cachelib-1mb/slab-rebalance-bench/exp/work_dir_s3fifo,5,True,,2.5,True,,oracle-general-replay,True,0.0,100.0,0,1048576,7.5,,72,0.0,0.0,0.0,0.0,50000,False,612366,100000000000,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},3,1,,161571.8595980433,1,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster45.oracleGeneral.sample10.zst,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster45.oracleGeneral.sample10.zst,,,False,cluster45.oracleGeneral.sample10.zst-8355ee2afb5a04f79b9e6d560e6acf75,0.01,271.31454372406006,True
cluster45.oracleGeneral.sample10.zst,S3FIFO,hits,0.47689208006634565,0,1.25,/home/cc/cachelib-1mb/slab-rebalance-bench/exp/work_dir_s3fifo,5,True,,2.5,True,,oracle-general-replay,True,,,0,1048576,7.5,,72,,0.023104276401348926,,0.011278835770596352,50000,False,612366,100000000000,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},3,1,,121734.25866332317,1,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster45.oracleGeneral.sample10.zst,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster45.oracleGeneral.sample10.zst,,,False,cluster45.oracleGeneral.sample10.zst-aac5afae9792e18f6ba277905e0a4ba5,0.01,271.31454372406006,True
cluster45.oracleGeneral.sample10.zst,LRU,marginal-hits,0.488170915836942,0,1.25,/home/cc/cachelib-1mb/slab-rebalance-bench/exp/work_dir_s3fifo,5,True,True,2.5,True,True,oracle-general-replay,True,0.0,100.0,0,1048576,7.5,0.3,72,0.0,0.0,0.0,0.0,50000,False,612366,100000000000,1,False,1,0,True,efficiency,,marginal-hits-old,0,True,False,{'ampFactor': 1},3,1,,156056.96213787174,1,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster45.oracleGeneral.sample10.zst,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster45.oracleGeneral.sample10.zst,,,False,cluster45.oracleGeneral.sample10.zst-f5889450743aea48156a81fbbf508a3c,0.01,271.31454372406006,True
cluster45.oracleGeneral.sample10.zst,LRU2Q,marginal-hits,0.4691052846279156,0,1.25,/home/cc/cachelib-1mb/slab-rebalance-bench/exp/work_dir_s3fifo,5,True,True,2.5,True,True,oracle-general-replay,True,30.0,30.0,0,1048576,7.5,0.3,72,0.0,0.03905523780813409,0.0,0.01906563120902638,50000,False,612366,100000000000,1,False,1,0,True,efficiency,,marginal-hits-old,0,True,False,{'ampFactor': 1},3,1,cold,137678.38273527304,1,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster45.oracleGeneral.sample10.zst,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster45.oracleGeneral.sample10.zst,,,False,cluster45.oracleGeneral.sample10.zst-33a084d3fe9490b354aee9817a3824a6,0.01,271.31454372406006,True
cluster45.oracleGeneral.sample10.zst,S3FIFO,marginal-hits,0.47689208006634565,0,1.25,/home/cc/cachelib-1mb/slab-rebalance-bench/exp/work_dir_s3fifo,5,True,True,2.5,True,True,oracle-general-replay,True,,,0,1048576,7.5,0.3,72,,0.023104276401348926,,0.011278835770596352,50000,False,612366,100000000000,1,False,1,0,True,efficiency,,marginal-hits-old,0,True,False,{'ampFactor': 1},3,1,,1364.9925545972208,1,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster45.oracleGeneral.sample10.zst,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster45.oracleGeneral.sample10.zst,,,False,cluster45.oracleGeneral.sample10.zst-e1572b4337f120f5fe34e5762d991e61,0.01,271.31454372406006,True
cluster45.oracleGeneral.sample10.zst,TINYLFU,marginal-hits,0.4770211623090978,0,1.25,/home/cc/cachelib-1mb/slab-rebalance-bench/exp/work_dir_s3fifo,5,True,True,2.5,True,True,oracle-general-replay,True,,,0,1048576,7.5,0.3,72,0.0,0.022839856218653587,0.0,0.011149753527844197,50000,False,612366,100000000000,1,False,1,0,True,efficiency,,marginal-hits-old,0,True,False,{'ampFactor': 1},3,1,,117474.29666340513,1,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster45.oracleGeneral.sample10.zst,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster45.oracleGeneral.sample10.zst,,,False,cluster45.oracleGeneral.sample10.zst-08dbbed3f73a01972d4edff1ca98477a,0.01,271.31454372406006,True
cluster52.oracleGeneral.sample10.zst,LRU,disabled,0.15923532230191392,0,1.25,/home/cc/cachelib-1mb/slab-rebalance-bench/exp/work_dir_s3fifo,26,True,,2.5,True,,oracle-general-replay,True,0.0,100.0,0,1048576,39.0,,72,0.0,0.0,0.0,0.0,50000,False,30,100000000000,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},24,1,,223461.46039907035,1,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster52.oracleGeneral.sample10.zst,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster52.oracleGeneral.sample10.zst,,,False,cluster52.oracleGeneral.sample10.zst-6b9f684c040135c8823211dc71bcffbf,0.01,2357.4377546310425,True
cluster52.oracleGeneral.sample10.zst,LRU2Q,disabled,0.14683585984817443,0,1.25,/home/cc/cachelib-1mb/slab-rebalance-bench/exp/work_dir_s3fifo,26,True,,2.5,True,,oracle-general-replay,True,30.0,30.0,0,1048576,39.0,,72,0.0,0.07786879364761681,0.0,0.01239946245373949,50000,False,30,100000000000,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},24,1,,204687.55633305092,1,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster52.oracleGeneral.sample10.zst,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster52.oracleGeneral.sample10.zst,,,False,cluster52.oracleGeneral.sample10.zst-47aafffd326216afe96148ec4cc54a58,0.01,2357.4377546310425,True
cluster52.oracleGeneral.sample10.zst,TINYLFU,disabled,0.15618760709528962,0,1.25,/home/cc/cachelib-1mb/slab-rebalance-bench/exp/work_dir_s3fifo,26,True,,2.5,True,,oracle-general-replay,True,,,0,1048576,39.0,,72,0.0,0.019139693144500737,0.0,0.0030477152066243074,50000,False,30,100000000000,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},24,1,,165019.73270622903,1,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster52.oracleGeneral.sample10.zst,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster52.oracleGeneral.sample10.zst,,,False,cluster52.oracleGeneral.sample10.zst-b0d5f50a2ba6f9aa8f73df56f62b175b,0.01,2357.4377546310425,True
cluster52.oracleGeneral.sample10.zst,LRU,hits,0.1498274532005132,5,1.25,/home/cc/cachelib-1mb/slab-rebalance-bench/exp/work_dir_s3fifo,26,True,,2.5,True,,oracle-general-replay,True,0.0,100.0,0,1048576,39.0,,72,0.05908154651493211,0.05908154651493211,0.009407869101400734,0.009407869101400734,50000,False,1,100000000000,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},24,1,,204360.12693820885,1,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster52.oracleGeneral.sample10.zst,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster52.oracleGeneral.sample10.zst,,,False,cluster52.oracleGeneral.sample10.zst-45ebdc946d0923e5ba878c16a07e1dc0,0.01,2357.4377546310425,True
cluster52.oracleGeneral.sample10.zst,LRU2Q,marginal-hits,0.13648167015007315,6,1.25,/home/cc/cachelib-1mb/slab-rebalance-bench/exp/work_dir_s3fifo,26,True,True,2.5,True,True,oracle-general-replay,True,30.0,30.0,0,1048576,39.0,0.3,72,0.07051540208779603,0.14289324644125953,0.010354189698101285,0.022753652151840775,50000,False,1,100000000000,1,False,1,0,True,efficiency,,marginal-hits-old,0,True,False,{'ampFactor': 1},24,1,cold,202490.02837171598,1,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster52.oracleGeneral.sample10.zst,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster52.oracleGeneral.sample10.zst,,,False,cluster52.oracleGeneral.sample10.zst-3d1ec255b3b00a01373ea44b1342e273,0.01,2357.4377546310425,True
cluster52.oracleGeneral.sample10.zst,TINYLFU,marginal-hits,0.1671055674795419,26866,1.25,/home/cc/cachelib-1mb/slab-rebalance-bench/exp/work_dir_s3fifo,26,True,True,2.5,True,True,oracle-general-replay,True,,,0,1048576,39.0,0.3,72,-0.06990285969098212,-0.04942524726207289,-0.010917960384252273,-0.007870245177627966,50000,False,1,100000000000,1,False,1,0,True,efficiency,,marginal-hits-old,0,True,False,{'ampFactor': 1},24,1,,180013.8464933862,1,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster52.oracleGeneral.sample10.zst,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster52.oracleGeneral.sample10.zst,,,False,cluster52.oracleGeneral.sample10.zst-d826eadc0eeac3cdcb7aa49eeb1b93f2,0.01,2357.4377546310425,True
